http://id.loc.gov/ontologies/bibframe/GenreForm	class	http://id.loc.gov/ontologies/bibframe/GenreForm	Genre/form	Characteristics of works with similar plots, themes, settings, etc. (e.g., westerns, thrillers), or with a particular format of purpose (e.g., animation, short), or a combination (e.g., horror film where horror is the genre and film is the form).	
http://id.loc.gov/ontologies/bibframe/Title	class	http://id.loc.gov/ontologies/bibframe/Title	Title entity	Title information relating to a resource: work title, preferred title, instance title, transcribed title, translated title, variant form of title, etc.	
http://id.loc.gov/ontologies/bibframe/VariantTitle	class	http://id.loc.gov/ontologies/bibframe/VariantTitle	Title variation	Title associated with the resource that is different from the Work or Instance title.	http://id.loc.gov/ontologies/bibframe/Title
http://id.loc.gov/ontologies/bibframe/KeyTitle	class	http://id.loc.gov/ontologies/bibframe/KeyTitle	Key title	Unique title for a continuing resource that is assigned by the ISSN International Center in conjunction with an ISSN.	http://id.loc.gov/ontologies/bibframe/VariantTitle
http://id.loc.gov/ontologies/bibframe/AbbreviatedTitle	class	http://id.loc.gov/ontologies/bibframe/AbbreviatedTitle	Abbreviated title	Title as abbreviated for citation, indexing, and/or identification.	http://id.loc.gov/ontologies/bibframe/VariantTitle
http://id.loc.gov/ontologies/bibframe/ParallelTitle	class	http://id.loc.gov/ontologies/bibframe/ParallelTitle	Parallel title proper	Title in another language and/or script.	http://id.loc.gov/ontologies/bibframe/VariantTitle
http://id.loc.gov/ontologies/bibframe/CollectiveTitle	class	http://id.loc.gov/ontologies/bibframe/CollectiveTitle	Collective title	Title for a compilation of resources.	http://id.loc.gov/ontologies/bibframe/VariantTitle
http://id.loc.gov/ontologies/bibframe/Language	class	http://id.loc.gov/ontologies/bibframe/Language	Language entity	Language entity.	
http://id.loc.gov/ontologies/bibframe/MusicMedium	class	http://id.loc.gov/ontologies/bibframe/MusicMedium	Music medium information	Summary statement of the medium for a musical work.	
http://id.loc.gov/ontologies/bibframe/MusicInstrument	class	http://id.loc.gov/ontologies/bibframe/MusicInstrument	Musical instrument	Instrument for which a musical work is appropriate.	
http://id.loc.gov/ontologies/bibframe/MusicEnsemble	class	http://id.loc.gov/ontologies/bibframe/MusicEnsemble	Music ensemble	Ensemble for which a musical work is appropriate.	
http://id.loc.gov/ontologies/bibframe/MusicVoice	class	http://id.loc.gov/ontologies/bibframe/MusicVoice	Music voice	Voice for which a musical work is appropriate.	
http://id.loc.gov/ontologies/bibframe/GeographicCoverage	class	http://id.loc.gov/ontologies/bibframe/GeographicCoverage	Geographic coverage	Geographic coverage of the content of the resource.	
http://id.loc.gov/ontologies/bibframe/IntendedAudience	class	http://id.loc.gov/ontologies/bibframe/IntendedAudience	Intended audience information	Information that identifies the specific intended or target audience or intellectual level for which the content described is considered appropriate. Also used to record interest and motivation levels and special learner characteristics.	
http://id.loc.gov/ontologies/bibframe/Arrangement	class	http://id.loc.gov/ontologies/bibframe/Arrangement	Organization of materials information	Information about the organization and arrangement of a collection of items. For instance, for computer files, organization and arrangement information may be the file structure and sort sequence of a file; for visual materials, this information may be how a collection is arranged.	
http://id.loc.gov/ontologies/bibframe/Dissertation	class	http://id.loc.gov/ontologies/bibframe/Dissertation	Dissertation information	Information about a work presented as part of the formal requirements for an academic degree.	
http://id.loc.gov/ontologies/bibframe/Summary	class	http://id.loc.gov/ontologies/bibframe/Summary	Summary	Description of the content of a resource, such as an abstract, summary, etc..	
http://id.loc.gov/ontologies/bibframe/Capture	class	http://id.loc.gov/ontologies/bibframe/Capture	Capture of content	Information about place and date associated with the capture (i.e., recording, filming, etc.) of the content of a resource.	
http://id.loc.gov/ontologies/bibframe/Notation	class	http://id.loc.gov/ontologies/bibframe/Notation	Notation	Information on the alphabet, script, or symbol system used to convey the content of the resource, including specialized scripts, typefaces, tactile notation, movement notation, and musical notation.	
http://id.loc.gov/ontologies/bibframe/ContentAccessibility	class	http://id.loc.gov/ontologies/bibframe/ContentAccessibility	Content accessibility information	Information that assists those with a sensory impairment for greater understanding of content, e.g., captions.	
http://id.loc.gov/ontologies/bibframe/Script	class	http://id.loc.gov/ontologies/bibframe/Script	Script used	Information on the script, or symbol system used to convey the content of a text resource.	http://id.loc.gov/ontologies/bibframe/Notation
http://id.loc.gov/ontologies/bibframe/MusicNotation	class	http://id.loc.gov/ontologies/bibframe/MusicNotation	Music notation used	Information on the symbol system used to convey the content of a music resource.	http://id.loc.gov/ontologies/bibframe/Notation
http://id.loc.gov/ontologies/bibframe/TactileNotation	class	http://id.loc.gov/ontologies/bibframe/TactileNotation	Tactile notation used	Information on the symbol system used to convey the content of a tactile resource.	http://id.loc.gov/ontologies/bibframe/Notation
http://id.loc.gov/ontologies/bibframe/MovementNotation	class	http://id.loc.gov/ontologies/bibframe/MovementNotation	Movement notation used	Information on the symbol system used to convey the content of a movement resource.	http://id.loc.gov/ontologies/bibframe/Notation
http://id.loc.gov/ontologies/bibframe/Illustration	class	http://id.loc.gov/ontologies/bibframe/Illustration	Illustrative content	Information about content intended to illustrate a resource.	
http://id.loc.gov/ontologies/bibframe/SupplementaryContent	class	http://id.loc.gov/ontologies/bibframe/SupplementaryContent	Supplementary material	Index, bibliography, appendix, etc. intended to supplement the primary content of a resource.	
http://id.loc.gov/ontologies/bibframe/ColorContent	class	http://id.loc.gov/ontologies/bibframe/ColorContent	Color content	Color characteristics of a resource, e.g., black and white, multicolored, etc.	
http://id.loc.gov/ontologies/bibframe/SoundContent	class	http://id.loc.gov/ontologies/bibframe/SoundContent	Sound content	Indication of whether the production of sound is an integral part of the resource.	
http://id.loc.gov/ontologies/bibframe/AspectRatio	class	http://id.loc.gov/ontologies/bibframe/AspectRatio	Aspect ratio	Proportional relationship between an image's width and its height.	
http://id.loc.gov/ontologies/bibframe/MusicFormat	class	http://id.loc.gov/ontologies/bibframe/MusicFormat	Notated music format	Layout for content of a resource that is presented in the form of musical notation.	
http://id.loc.gov/ontologies/bibframe/Scale	class	http://id.loc.gov/ontologies/bibframe/Scale	Scale	Ratio of the dimensions of a form contained or embodied in a resource to the dimensions of the entity it represents, e.g., for images or cartographic resources.	
http://id.loc.gov/ontologies/bibframe/Cartographic	class	http://id.loc.gov/ontologies/bibframe/Cartographic	Cartographic information	Content that represents the whole or part of the earth, any celestial body, or imaginary place at any scale.	
http://id.loc.gov/ontologies/bibframe/Projection	class	http://id.loc.gov/ontologies/bibframe/Projection	Projection	Method or system used to represent the surface of the earth or of a celestial sphere on a plane.	
http://id.loc.gov/ontologies/bibframe/Classification	class	http://id.loc.gov/ontologies/bibframe/Classification	Classification entity	System of coding and organizing materials according to their subject.	
http://id.loc.gov/ontologies/bibframe/ClassificationDdc	class	http://id.loc.gov/ontologies/bibframe/ClassificationDdc	DDC Classification	Dewey Decimal Classification number used for subject access.	http://id.loc.gov/ontologies/bibframe/Classification
http://id.loc.gov/ontologies/bibframe/ClassificationLcc	class	http://id.loc.gov/ontologies/bibframe/ClassificationLcc	LCC Classification	Library of Congress Classification number used for subject access.	http://id.loc.gov/ontologies/bibframe/Classification
http://id.loc.gov/ontologies/bibframe/ClassificationUdc	class	http://id.loc.gov/ontologies/bibframe/ClassificationUdc	UDC Classification	Universal Decimal Classification number used for subject access.	http://id.loc.gov/ontologies/bibframe/Classification
http://id.loc.gov/ontologies/bibframe/ClassificationNlm	class	http://id.loc.gov/ontologies/bibframe/ClassificationNlm	NLM classification	National Library of Medicine Classification number used for subject access	http://id.loc.gov/ontologies/bibframe/Classification
http://id.loc.gov/ontologies/bibframe/Frequency	class	http://id.loc.gov/ontologies/bibframe/Frequency	Frequency	Information about intervals at which the parts of a serially produced resource or the updates to an integrating resource are issued.	
http://id.loc.gov/ontologies/bibframe/Issuance	class	http://id.loc.gov/ontologies/bibframe/Issuance	Mode of issuance	Information about whether a resource is issued in one or more parts, the way it is updated, and its intended termination.	
http://id.loc.gov/ontologies/bibframe/ProvisionActivity	class	http://id.loc.gov/ontologies/bibframe/ProvisionActivity	Provider entity	Information about the agent or place relating to the publication, printing, distribution, issue, release, or production of a resource.	
http://id.loc.gov/ontologies/bibframe/Distribution	class	http://id.loc.gov/ontologies/bibframe/Distribution	Distributor	Information relating to distribution of a resource.	http://id.loc.gov/ontologies/bibframe/ProvisionActivity
http://id.loc.gov/ontologies/bibframe/Manufacture	class	http://id.loc.gov/ontologies/bibframe/Manufacture	Manufacturer	Information relating to manufacture of a resource.	http://id.loc.gov/ontologies/bibframe/ProvisionActivity
http://id.loc.gov/ontologies/bibframe/Publication	class	http://id.loc.gov/ontologies/bibframe/Publication	Publisher	Information relating to publication of a resource.	http://id.loc.gov/ontologies/bibframe/ProvisionActivity
http://id.loc.gov/ontologies/bibframe/Production	class	http://id.loc.gov/ontologies/bibframe/Production	Producer	Information relating to production of a resource.	http://id.loc.gov/ontologies/bibframe/ProvisionActivity
http://id.loc.gov/ontologies/bibframe/AcquisitionSource	class	http://id.loc.gov/ontologies/bibframe/AcquisitionSource	Acquisition source	Information about an organization, person, etc., from which a resource may be obtained.	
